Id,Model,Price,Age,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Automatic,cc,Doors,Cylinders,Weight
946,TOYOTA Corolla 1.6 I lb luna 4/5-Doors,10500,57,12,1999,54000,Petrol,110,1,0,1600,5,4,1075
947,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7350,58,11,1999,54000,Petrol,86,0,0,1300,5,4,1035
948,TOYOTA Corolla 2/3-Doors,10250,57,12,1999,54000,Petrol,110,1,0,1600,3,4,1135
949,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10250,62,7,1999,53285,Petrol,110,1,0,1600,5,4,1075
950,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,11500,65,4,1999,53053,Petrol,110,1,0,1600,5,4,1075
951,TOYOTA Corolla LIFTBACK 1.6-16v Linea Luna 2/3-Doors,8950,68,1,1999,53000,Petrol,110,1,1,1587,3,4,1075
952,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,68,1,1999,53000,Petrol,86,0,0,1300,3,4,1015
953,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9500,64,5,1999,52968,Petrol,110,1,0,1600,3,4,1050
954,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,8450,67,2,1999,52800,Petrol,86,1,0,1300,3,4,1015
955,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,57,12,1999,52548,Petrol,110,0,0,1600,3,4,1050
956,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8400,60,9,1999,52487,Petrol,110,1,0,1600,4,4,1035
957,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9250,66,3,1999,52383,Petrol,86,0,0,1300,3,4,1015
958,TOYOTA Corolla 1.6 linea terra 4/5-Doors,8900,61,8,1999,52112,Petrol,110,1,0,1600,4,4,1035
959,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,58,11,1999,51712,Petrol,110,0,0,1600,3,4,1050
960,TOYOTA Corolla 1.6 Linea Luna Aut. 4/5-Doors,10950,58,11,1999,51421,Petrol,110,0,1,1600,5,4,1105
961,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,61,8,1999,51235,Petrol,86,1,0,1300,4,4,1000
962,TOYOTA Corolla 1.3I LINEATERRA 2/3-Doors,8950,65,4,1999,51000,Petrol,86,1,0,1300,3,4,1015
963,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8895,61,8,1999,50925,Petrol,110,1,0,1600,5,4,1070
964,TOYOTA Corolla ,9390,66,3,1999,50806,Petrol,86,0,0,1300,3,4,1480
965,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8750,59,10,1999,50469,Petrol,110,1,0,1600,5,4,1070
966,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9750,61,8,1999,50173,Petrol,110,1,0,1600,5,4,1075
967,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,62,7,1999,50000,Petrol,110,1,0,1600,5,4,1075
968,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,10950,65,4,1999,49942,Petrol,110,0,0,1600,3,4,1065
969,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9900,67,2,1999,49585,Petrol,110,0,0,1600,5,4,1085
970,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9500,62,7,1999,49258,Petrol,110,1,0,1600,4,4,1035
972,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,61,8,1999,49000,Petrol,110,0,0,1600,3,4,1050
973,TOYOTA Corolla 1.6 LL HB 4/5-Doors,9950,63,6,1999,48738,Petrol,110,0,0,1600,5,4,1055
974,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,10500,62,7,1999,47750,Petrol,86,1,0,1300,5,4,1040
975,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9950,63,6,1999,47612,Petrol,86,0,0,1300,3,4,1015
976,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,10495,68,1,1999,47500,Petrol,86,1,0,1300,5,4,1035
977,TOYOTA Corolla 1.6 Linea Terra Comfort HB 2/3-Doors,9500,66,3,1999,47237,Petrol,110,0,0,1600,3,4,1050
978,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,58,11,1999,47171,Petrol,86,1,0,1300,3,4,1015
979,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,10450,60,9,1999,47060,Petrol,110,0,0,1600,4,4,1035
980,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,65,4,1999,47014,Petrol,86,1,0,1300,3,4,1015
981,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,9900,59,10,1999,46929,Petrol,86,1,0,1300,3,4,1025
982,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8900,63,6,1999,46000,Petrol,86,0,0,1300,5,4,1035
983,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8745,65,4,1999,45681,Petrol,110,0,0,1600,3,4,1050
984,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,8750,65,4,1999,45549,Petrol,86,1,0,1300,3,4,1015
985,TOYOTA Corolla 1.6 GTSi HB 4/5-Doors,10750,57,12,1999,45000,Petrol,110,1,0,1600,5,4,1050
986,TOYOTA Corolla 1.6 GTSi HB 2/3-Doors,9750,57,12,1999,45000,Petrol,110,1,0,1600,3,4,1050
987,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8850,65,4,1999,45000,Petrol,110,0,0,1600,5,4,1075
988,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,66,3,1999,45000,Petrol,86,1,0,1300,5,4,1035
989,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,9450,63,6,1999,45000,Petrol,110,1,0,1600,4,4,1035
990,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,9950,61,8,1999,45000,Petrol,107,0,1,1600,3,4,1085
991,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,63,6,1999,44944,Petrol,110,1,0,1600,4,4,1035
992,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,9950,61,8,1999,44597,Petrol,86,0,0,1300,3,4,1015
993,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9995,68,1,1999,44458,Petrol,86,0,0,1300,3,4,1015
994,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,59,10,1999,43818,Petrol,110,0,0,1600,5,4,1070
995,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,10495,60,9,1999,43426,Petrol,110,1,0,1600,5,4,1070
996,TOYOTA Corolla 1.6 Lin.Terra Aut. 4/5-Doors,7950,58,11,1999,43000,CNG,110,1,1,1600,4,4,1114
997,TOYOTA Corolla 1.6 SD TERRA 4/5-Doors,8950,68,1,1999,43000,Petrol,110,1,0,1600,5,4,1035
998,TOYOTA Corolla 1.6 16v Liftback Linea Luna 4/5-Doors,9695,57,12,1999,43000,Petrol,110,0,0,1600,5,4,1075
999,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,64,5,1999,43000,Petrol,86,0,0,1300,3,4,1015
1000,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,68,1,1999,42750,Petrol,110,1,0,1600,3,4,1050
1001,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,67,2,1999,42102,Petrol,110,1,0,1600,5,4,1075
1002,TOYOTA Corolla 1.6 LB Linea Terra 4/5-Doors,9950,63,6,1999,41586,Petrol,110,1,0,1600,5,4,1114
1003,TOYOTA Corolla 1.6 4/5-Doors,9900,64,5,1999,41200,Petrol,110,0,0,1600,5,4,1070
1004,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,10950,57,12,1999,40214,Petrol,86,0,0,1300,3,4,1025
1005,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,60,9,1999,40000,Petrol,86,1,0,1300,4,4,1000
1006,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,66,3,1999,39222,Petrol,86,1,1,1300,3,4,1045
1007,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8250,66,3,1999,39144,Petrol,110,1,0,1600,3,4,1050
1008,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10250,62,7,1999,39000,Petrol,110,1,0,1600,5,4,1075
1009,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8750,61,8,1999,38019,Petrol,110,1,0,1600,5,4,1070
1010,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9750,68,1,1999,37759,Petrol,110,1,0,1600,5,4,1070
1011,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,10950,61,8,1999,37500,Petrol,110,0,0,1600,5,4,1085
1012,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,10950,60,9,1999,37111,Petrol,110,1,0,1600,3,4,1050
1013,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9750,62,7,1999,37000,Petrol,86,0,0,1300,3,4,1015
1014,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8900,59,10,1999,36954,Petrol,110,1,0,1600,3,4,1050
1015,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9500,60,9,1999,36943,Petrol,110,0,0,1600,5,4,1070
1016,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,9950,63,6,1999,36923,Petrol,86,0,0,1300,5,4,1050
1017,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,66,3,1999,36658,Petrol,110,0,0,1600,3,4,1050
1018,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,65,4,1999,36000,Petrol,86,1,0,1300,3,4,1015
1019,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,10450,65,4,1999,36000,Petrol,110,1,0,1600,3,4,1065
1020,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,10950,62,7,1999,35512,Petrol,110,1,0,1600,3,4,1065
1021,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,9250,65,4,1999,35283,Petrol,86,1,0,1300,3,4,1015
1022,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8900,68,1,1999,35000,Petrol,110,1,0,1600,3,4,1050
1023,TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,10900,57,12,1999,35000,Petrol,86,1,0,1300,5,4,1045
1024,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9750,64,5,1999,34114,Petrol,110,0,0,1600,3,4,1050
1025,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,11950,58,11,1999,34000,Petrol,110,0,0,1600,5,4,1075
1026,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7900,68,1,1999,33847,Petrol,86,1,0,1300,4,4,1000
1027,TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,10900,57,12,1999,33535,Petrol,110,0,0,1600,4,4,1035
1028,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,10450,65,4,1999,33000,Petrol,110,0,0,1600,3,4,1050
1029,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,10950,59,10,1999,32150,Petrol,110,1,0,1600,5,4,1085
1030,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9950,65,4,1999,31588,Petrol,86,1,0,1300,3,4,1015
1031,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,10750,60,9,1999,31480,Petrol,110,1,0,1600,3,4,1065
1032,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9900,57,12,1999,31307,Petrol,110,1,0,1600,5,4,1070
1033,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,10750,68,1,1999,31000,Petrol,110,1,0,1600,4,4,1035
1034,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10450,58,11,1999,30634,Petrol,110,1,0,1600,5,4,1075
1035,TOYOTA Corolla 1.3 Linea Terra Comfort 4/5-Doors,9450,68,1,1999,30300,Petrol,86,1,0,1300,4,4,1000
1036,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,10750,60,9,1999,28500,Petrol,86,1,1,1300,3,4,1045
1037,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10950,60,9,1999,28500,Petrol,110,0,0,1600,5,4,1075
1038,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,10000,57,12,1999,28000,Petrol,86,0,0,1300,3,4,1015
1039,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,10500,68,1,1999,26698,Petrol,110,0,0,1600,3,4,1055
1040,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,12500,62,7,1999,26000,Petrol,107,0,1,1600,3,4,1085
1041,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8950,62,7,1999,25505,Petrol,86,1,0,1300,5,4,1035
1042,TOYOTA Corolla 1.6 Luna LB 4/5-Doors,10500,58,11,1999,25000,Petrol,110,1,0,1600,5,4,1075
1043,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9245,66,3,1999,22835,Petrol,110,1,0,1600,3,4,1050
1044,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10950,59,10,1999,22705,Petrol,110,1,0,1600,5,4,1075
1045,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9500,63,6,1999,22178,Petrol,86,1,0,1300,3,4,1015
1046,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,10900,62,7,1999,17345,Petrol,110,1,0,1600,3,4,1050
1047,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,10950,67,2,1999,15535,Petrol,86,1,1,1300,4,4,1030
1048,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9450,66,3,1999,15110,Petrol,86,0,0,1300,5,4,1035
1049,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA COMM Anders,5900,73,8,1998,232940,Diesel,72,0,0,2000,5,4,1172
1050,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA Stationwagen,6950,79,2,1998,218118,Diesel,72,0,0,2000,5,4,1150
1051,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,6000,78,3,1998,217764,Diesel,72,1,0,2000,5,4,1135
1052,TOYOTA Corolla 1.6 LB *G3* AIRCO 4/5-Doors,5250,79,2,1998,207114,CNG,110,1,0,1600,5,4,1114
1053,TOYOTA Corolla 2.0D LINEA TERRA+airco 2/3-Doors,4400,74,7,1998,203254,Diesel,72,1,0,2000,3,4,1135
1054,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,6750,77,4,1998,200732,Diesel,72,1,0,2000,4,4,1100
1055,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8500,69,12,1998,197501,Diesel,72,0,0,2000,5,4,1135
1056,TOYOTA Corolla 2.0 DSL HATCHB LINEA LUNA 2/3-Doors,6150,80,1,1998,194765,Diesel,72,0,0,2000,3,4,1120
1057,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA Stationwagen,6950,76,5,1998,191620,Diesel,72,0,0,2000,5,4,1150
1058,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,5750,76,5,1998,183277,Diesel,72,0,0,2000,3,4,1115
1059,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,8750,78,3,1998,180378,Diesel,72,1,0,2000,4,4,1100
1060,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6500,70,11,1998,178800,Diesel,72,0,0,2000,3,4,1115
1061,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,5950,73,8,1998,176177,Petrol,110,1,0,1600,5,4,1075
1062,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6500,78,3,1998,176000,Petrol,86,0,0,1300,5,4,1035
1063,TOYOTA Corolla 2.0 ST WGN LINEA TERRA DSL Stationwagen,10500,77,4,1998,172980,Diesel,72,1,0,2000,5,4,1135
1064,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,8500,77,4,1998,170000,Diesel,72,0,0,2000,4,4,1100
1065,TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,7950,71,10,1998,164000,Petrol,110,1,0,1600,3,4,1050
1066,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,5800,78,3,1998,161775,Petrol,86,1,0,1300,3,4,1015
1067,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,80,1,1998,160000,Petrol,86,0,0,1300,3,4,1015
1068,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6950,78,3,1998,159968,Diesel,72,0,0,2000,3,4,1115
1069,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5740,74,7,1998,159908,Petrol,110,0,0,1600,3,4,1050
1070,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6550,73,8,1998,158492,Petrol,86,0,0,1300,3,4,1015
1071,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,69,12,1998,156204,Diesel,72,1,0,2000,3,4,1115
1072,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6750,73,8,1998,156169,Petrol,86,1,0,1300,5,4,1035
1073,TOYOTA Corolla 1.6 3D Terra/Comf. 2/3-Doors,7950,78,3,1998,155210,Petrol,110,0,0,1600,3,4,1050
1074,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,7950,69,12,1998,155000,Diesel,72,0,0,2000,3,4,1115
1075,TOYOTA Corolla 2.0 DSL LIFTB LINEA LUNA 4/5-Doors,7450,76,5,1998,154900,Diesel,72,1,0,2000,5,4,1140
1076,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA Stationwagen,7750,70,11,1998,151300,Diesel,72,1,0,2000,5,4,1150
1077,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,6450,71,10,1998,151000,CNG,110,1,0,1600,5,4,1094
1078,TOYOTA Corolla 2.0D Linea Terra 2/3-Doors,7900,75,6,1998,150000,Diesel,72,1,0,2000,3,4,1135
1079,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6900,69,12,1998,146304,Diesel,72,1,0,2000,3,4,1115
1080,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,5600,75,6,1998,146197,Petrol,86,0,0,1300,3,4,1015
1081,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,5950,77,4,1998,145996,Petrol,110,0,0,1600,4,4,1035
1082,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,6950,80,1,1998,143560,Petrol,86,1,1,1300,3,4,1045
1083,TOYOTA Corolla 2.0 DSL ,7950,71,10,1998,139145,Diesel,73,0,0,2000,2,4,1115
1084,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,8950,79,2,1998,138500,Petrol,86,0,0,1300,5,4,1050
1085,TOYOTA Corolla 2.0 D Linea Terra Liftback 4/5-Doors,7950,74,7,1998,137741,Diesel,90,1,0,2000,5,4,1135
1086,TOYOTA Corolla 2.0 D Linea Terra Liftback 4/5-Doors,9500,80,1,1998,137178,Diesel,90,1,0,2000,5,4,1135
1087,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8600,76,5,1998,134889,Diesel,72,1,0,2000,3,4,1115
1088,TOYOTA Corolla 2.0 ST WGN LINEA TERRA DSL Stationwagen,5950,71,10,1998,134660,Diesel,72,0,0,2000,5,4,1135
1089,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,73,8,1998,134539,Petrol,110,0,0,1600,5,4,1070
1091,TOYOTA Corolla 2.0 DSL LIFTB LINEA LUNA 4/5-Doors,7950,79,2,1998,131500,Diesel,72,0,0,2000,5,4,1140
1092,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,4,1998,131307,Petrol,110,1,0,1600,3,4,1050
1093,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,74,7,1998,130025,Petrol,110,1,0,1600,3,4,1050
1094,TOYOTA Corolla 1.3 LB LINEA TERRA 4/5-Doors,6500,78,3,1998,130000,Petrol,86,0,0,1300,5,4,1015
1095,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7250,77,4,1998,128960,Petrol,110,1,0,1600,5,4,1070
1096,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9250,80,1,1998,128351,Petrol,110,1,0,1600,5,4,1070
1097,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,8250,73,8,1998,128006,Petrol,110,1,0,1600,3,4,1050
1098,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,7250,71,10,1998,127159,Diesel,72,1,0,2000,3,4,1115
1099,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,5250,72,9,1998,126478,Petrol,110,1,0,1600,4,4,1035
1100,TOYOTA Corolla 1.6 HB Terra 4/5-Doors,7900,77,4,1998,126000,Petrol,110,1,0,1600,5,4,1050
1101,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6900,76,5,1998,125778,Petrol,110,0,0,1600,3,4,1050
1102,TOYOTA Corolla 1.6i-16 SPORTS TC 2/3-Doors,7900,75,6,1998,125400,Petrol,110,0,0,1600,3,4,1050
1103,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,7250,74,7,1998,124910,Diesel,72,0,0,2000,5,4,1135
1104,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,8450,70,11,1998,124743,Petrol,110,1,0,1600,3,4,1050
1105,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,76,5,1998,124591,Petrol,110,1,0,1600,5,4,1075
1106,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,7,1998,124057,Petrol,110,1,0,1600,3,4,1050
1107,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6450,72,9,1998,123403,Petrol,110,1,0,1600,3,4,1050
1108,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6650,75,6,1998,123104,Petrol,110,1,0,1600,5,4,1070
1109,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,7,1998,123077,Petrol,86,1,0,1300,3,4,1015
1110,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,7250,80,1,1998,122820,Petrol,86,0,0,1300,5,4,1040
1111,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,4,1998,122290,Petrol,110,0,0,1600,3,4,1050
1112,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7950,74,7,1998,121900,Petrol,110,1,0,1600,4,4,1035
1113,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7250,77,4,1998,121545,Petrol,110,1,0,1600,5,4,1070
1114,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8250,71,10,1998,120474,Diesel,72,1,0,2000,3,4,1115
1115,TOYOTA Corolla 2.0 LB LINEA TERRA DSL 4/5-Doors,8950,76,5,1998,120263,Diesel,72,1,0,2000,5,4,1135
1116,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,74,7,1998,120196,Petrol,110,1,0,1600,3,4,1050
1117,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,71,10,1998,120000,Petrol,110,0,0,1600,5,4,1085
1118,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7750,78,3,1998,120000,Petrol,110,0,0,1600,5,4,1075
1119,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,5750,73,8,1998,115877,Petrol,110,0,0,1600,4,4,1035
1120,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6900,76,5,1998,115345,Petrol,110,1,0,1600,5,4,1070
1121,TOYOTA Corolla 1.6 HATCHBACK 2/3-Doors,6500,71,10,1998,115157,Petrol,110,1,0,1600,3,4,1050
1122,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,6500,78,3,1998,115000,Petrol,107,1,1,1600,5,4,1100
1123,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,7600,77,4,1998,114258,Petrol,86,1,0,1300,5,4,1050
1124,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8950,73,8,1998,112963,Diesel,72,1,0,2000,5,4,1135
1125,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7450,74,7,1998,112307,Petrol,110,1,0,1600,5,4,1070
1126,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,7350,72,9,1998,112000,Petrol,86,1,0,1300,3,4,1015
1127,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,7750,73,8,1998,111602,Petrol,86,1,0,1300,3,4,1015
1128,TOYOTA Corolla 1.6 Linea Terra / Keuze uit 700 occasions 2/3-Doors,7460,80,1,1998,111392,CNG,110,0,0,1598,3,4,1083
1129,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9250,76,5,1998,110901,Petrol,110,1,0,1600,5,4,1085
1130,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7250,80,1,1998,110887,Petrol,110,1,0,1600,3,4,1055
1131,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,6500,72,9,1998,110634,Petrol,86,1,0,1300,3,4,1015
1132,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,6800,80,1,1998,110000,Petrol,110,1,0,1600,4,4,1035
1133,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8700,75,6,1998,109540,Petrol,110,0,0,1600,5,4,1085
1134,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,78,3,1998,109263,Petrol,110,0,0,1600,5,4,1070
1135,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,10,1998,107516,Petrol,110,1,0,1600,3,4,1050
